f.incomeFromTurism,entrada.iata,salida.iata,entrada.airportName,salida.airportName
0,PMI,BCN,Palma De Mallorca Airport,Barcelona International Airport
0,PMI,BCN,Palma De Mallorca Airport,Barcelona International Airport
0,PMI,BCN,Palma De Mallorca Airport,Barcelona International Airport
0,PMI,BCN,Palma De Mallorca Airport,Barcelona International Airport
0,PMI,BCN,Palma De Mallorca Airport,Barcelona International Airport
0,PMI,BCN,Palma De Mallorca Airport,Barcelona International Airport
0,PMI,BCN,Palma De Mallorca Airport,Barcelona International Airport
0,PMI,BCN,Palma De Mallorca Airport,Barcelona International Airport
0,PMI,BCN,Palma De Mallorca Airport,Barcelona International Airport
0,PMI,BCN,Palma De Mallorca Airport,Barcelona International Airport
0,PMI,BCN,Palma De Mallorca Airport,Barcelona International Airport
72106.24489063262,PMI,BFS,Palma De Mallorca Airport,Belfast International Airport
9814.401569351488,PMI,BGI,Palma De Mallorca Airport,Grantley Adams International Airport
69636.79177030711,PMI,BGY,Palma De Mallorca Airport,Milan Bergamo Airport
85367.16349120872,PMI,BHX,Palma De Mallorca Airport,Birmingham International Airport
0,PMI,BIO,Palma De Mallorca Airport,Bilbao Airport
4746.887281927669,PMI,BMA,Palma De Mallorca Airport,Stockholm-Bromma Airport
79565.51160345667,PMI,BRS,Palma De Mallorca Airport,Bristol Airport
85367.16349120872,PMI,BRS,Palma De Mallorca Airport,Bristol Airport
91898.48742210939,PMI,BRU,Palma De Mallorca Airport,Brussels Airport
47475.124599328155,PMI,BSL,Palma De Mallorca Airport,EuroAirport Basel-Mulhouse-Freiburg Airport
47475.124599328155,PMI,BSL,Palma De Mallorca Airport,EuroAirport Basel-Mulhouse-Freiburg Airport
65718.71190091546,PMI,CGN,Palma De Mallorca Airport,Cologne Bonn Airport
94014.26841380961,PMI,CGN,Palma De Mallorca Airport,Cologne Bonn Airport
94014.26841380961,PMI,CGN,Palma De Mallorca Airport,Cologne Bonn Airport
69636.79177030711,PMI,CIA,Palma De Mallorca Airport,Ciampino–G. B. Pastine International Airport
88682.39314135276,PMI,CWL,Palma De Mallorca Airport,Cardiff International Airport
94014.26841380961,PMI,DTM,Palma De Mallorca Airport,Dortmund Airport
79410.11021360617,PMI,DUS,Palma De Mallorca Airport,Düsseldorf Airport
85367.16349120872,PMI,EDI,Palma De Mallorca Airport,Edinburgh Airport
91898.48742210939,PMI,EIN,Palma De Mallorca Airport,Eindhoven Airport
6245.528271405493,PMI,EIN,Palma De Mallorca Airport,Eindhoven Airport
85367.16349120872,PMI,EMA,Palma De Mallorca Airport,East Midlands Airport
94014.26841380961,PMI,FKB,Palma De Mallorca Airport,Karlsruhe Baden-Baden Airport
2738.279662538144,PMI,FMM,Palma De Mallorca Airport,Memmingen Allgau Airport
94014.26841380961,PMI,FMM,Palma De Mallorca Airport,Memmingen Allgau Airport
65718.71190091546,PMI,FRA,Palma De Mallorca Airport,Frankfurt am Main Airport
87624.9492012206,PMI,FRA,Palma De Mallorca Airport,Frankfurt am Main Airport
94014.26841380961,PMI,FRA,Palma De Mallorca Airport,Frankfurt am Main Airport
0,PMI,GRX,Palma De Mallorca Airport,Federico Garcia Lorca Airport
0,PMI,GRX,Palma De Mallorca Airport,Federico Garcia Lorca Airport
77622.9942303254,PMI,GVA,Palma De Mallorca Airport,Geneva Cointrin International Airport
79410.11021360617,PMI,HAM,Palma De Mallorca Airport,Hamburg Airport
94014.26841380961,PMI,HAM,Palma De Mallorca Airport,Hamburg Airport
94014.26841380961,PMI,HAM,Palma De Mallorca Airport,Hamburg Airport
94014.26841380961,PMI,HHN,Palma De Mallorca Airport,Frankfurt-Hahn Airport
0,PMI,IBZ,Palma De Mallorca Airport,Ibiza Airport
0,PMI,IBZ,Palma De Mallorca Airport,Ibiza Airport
0,PMI,IBZ,Palma De Mallorca Airport,Ibiza Airport
0,PMI,IBZ,Palma De Mallorca Airport,Ibiza Airport
0,PMI,IBZ,Palma De Mallorca Airport,Ibiza Airport
0,PMI,IBZ,Palma De Mallorca Airport,Ibiza Airport
0,PMI,IBZ,Palma De Mallorca Airport,Ibiza Airport
0,PMI,IBZ,Palma De Mallorca Airport,Ibiza Airport
0,PMI,IBZ,Palma De Mallorca Airport,Ibiza Airport
85367.16349120872,PMI,LBA,Palma De Mallorca Airport,Leeds Bradford Airport
72106.24489063262,PMI,LGW,Palma De Mallorca Airport,London Gatwick Airport
72106.24489063262,PMI,LGW,Palma De Mallorca Airport,London Gatwick Airport
59674.13370259251,PMI,LHR,Palma De Mallorca Airport,London Heathrow Airport
0,PMI,LPA,Palma De Mallorca Airport,Gran Canaria Airport
79565.51160345667,PMI,LPL,Palma De Mallorca Airport,Liverpool John Lennon Airport
79565.51160345667,PMI,LTN,Palma De Mallorca Airport,London Luton Airport
72106.24489063262,PMI,LTN,Palma De Mallorca Airport,London Luton Airport
38365.38795291945,PMI,LUX,Palma De Mallorca Airport,Luxembourg-Findel International Airport
0,PMI,MAD,Palma De Mallorca Airport,Adolfo Suárez Madrid–Barajas Airport
0,PMI,MAD,Palma De Mallorca Airport,Adolfo Suárez Madrid–Barajas Airport
0,PMI,MAD,Palma De Mallorca Airport,Adolfo Suárez Madrid–Barajas Airport
0,PMI,MAD,Palma De Mallorca Airport,Adolfo Suárez Madrid–Barajas Airport
0,PMI,MAD,Palma De Mallorca Airport,Adolfo Suárez Madrid–Barajas Airport
0,PMI,MAD,Palma De Mallorca Airport,Adolfo Suárez Madrid–Barajas Airport
0,PMI,MAD,Palma De Mallorca Airport,Adolfo Suárez Madrid–Barajas Airport
0,PMI,MAD,Palma De Mallorca Airport,Adolfo Suárez Madrid–Barajas Airport
0,PMI,MAD,Palma De Mallorca Airport,Adolfo Suárez Madrid–Barajas Airport
0,PMI,MAD,Palma De Mallorca Airport,Adolfo Suárez Madrid–Barajas Airport
0,PMI,MAD,Palma De Mallorca Airport,Adolfo Suárez Madrid–Barajas Airport
0,PMI,MAH,Palma De Mallorca Airport,Menorca Airport
0,PMI,MAH,Palma De Mallorca Airport,Menorca Airport
0,PMI,MAH,Palma De Mallorca Airport,Menorca Airport
0,PMI,MAH,Palma De Mallorca Airport,Menorca Airport
0,PMI,MAH,Palma De Mallorca Airport,Menorca Airport
0,PMI,MAH,Palma De Mallorca Airport,Menorca Airport
0,PMI,MAH,Palma De Mallorca Airport,Menorca Airport
79565.51160345667,PMI,MAN,Palma De Mallorca Airport,Manchester Airport
85367.16349120872,PMI,MAN,Palma De Mallorca Airport,Manchester Airport
85367.16349120872,PMI,MAN,Palma De Mallorca Airport,Manchester Airport
58819.42605841475,PMI,MXP,Palma De Mallorca Airport,Malpensa International Airport
85367.16349120872,PMI,NCL,Palma De Mallorca Airport,Newcastle Airport
39289.75828909916,PMI,NTE,Palma De Mallorca Airport,Nantes Atlantique Airport
91898.48742210939,PMI,OPO,Palma De Mallorca Airport,Francisco de Sá Carneiro Airport
56206.18199690574,PMI,ORY,Palma De Mallorca Airport,Paris-Orly Airport
58388.946346300145,PMI,ORY,Palma De Mallorca Airport,Paris-Orly Airport
85367.16349120872,PMI,PIK,Palma De Mallorca Airport,Glasgow Prestwick Airport
0,PMI,SCQ,Palma De Mallorca Airport,Santiago de Compostela Airport
0,PMI,SDR,Palma De Mallorca Airport,Santander Airport
85367.16349120872,PMI,SEN,Palma De Mallorca Airport,Southend Airport
85367.16349120872,PMI,STN,Palma De Mallorca Airport,London Stansted Airport
79410.11021360617,PMI,STR,Palma De Mallorca Airport,Stuttgart Airport
0,PMI,SVQ,Palma De Mallorca Airport,Sevilla Airport
0,PMI,SVQ,Palma De Mallorca Airport,Sevilla Airport
79410.11021360617,PMI,SXF,Palma De Mallorca Airport,Berlin-Schönefeld Airport
94014.26841380961,PMI,SXF,Palma De Mallorca Airport,Berlin-Schönefeld Airport
10040.35876263986,PMI,SXF,Palma De Mallorca Airport,Berlin-Schönefeld Airport
79410.11021360617,PMI,TXL,Palma De Mallorca Airport,Berlin-Tegel Airport
79410.11021360617,PMI,TXL,Palma De Mallorca Airport,Berlin-Tegel Airport
94014.26841380961,PMI,TXL,Palma De Mallorca Airport,Berlin-Tegel Airport
77622.9942303254,PMI,VIE,Palma De Mallorca Airport,Vienna International Airport
0,PMI,VLC,Palma De Mallorca Airport,Valencia Airport
0,PMI,VLC,Palma De Mallorca Airport,Valencia Airport
0,PMI,VLC,Palma De Mallorca Airport,Valencia Airport
0,PMI,VLC,Palma De Mallorca Airport,Valencia Airport
0,PMI,VLL,Palma De Mallorca Airport,Valladolid Airport
82976.3041772444,PMI,ZRH,Palma De Mallorca Airport,Zürich Airport
0,PNA,MAD,Pamplona Airport,Adolfo Suárez Madrid–Barajas Airport
0,PNA,MAD,Pamplona Airport,Adolfo Suárez Madrid–Barajas Airport
82747.12125675658,REU,CRL,Reus Air Base,Brussels South Charleroi Airport
76866.1947209911,REU,LPL,Reus Air Base,Liverpool John Lennon Airport
76866.1947209911,REU,STN,Reus Air Base,London Stansted Airport
0,SCQ,AGP,Santiago de Compostela Airport,Málaga Airport
0,SCQ,BCN,Santiago de Compostela Airport,Barcelona International Airport
0,SCQ,BCN,Santiago de Compostela Airport,Barcelona International Airport
0,SCQ,BCN,Santiago de Compostela Airport,Barcelona International Airport
0,SCQ,MAD,Santiago de Compostela Airport,Adolfo Suárez Madrid–Barajas Airport
0,SCQ,MAD,Santiago de Compostela Airport,Adolfo Suárez Madrid–Barajas Airport
0,SCQ,PMI,Santiago de Compostela Airport,Palma De Mallorca Airport
2048.897724762536,SCQ,STN,Santiago de Compostela Airport,London Stansted Airport
42207.29313010824,SCQ,STN,Santiago de Compostela Airport,London Stansted Airport
0,SCQ,SVQ,Santiago de Compostela Airport,Sevilla Airport
0,SCQ,TFS,Santiago de Compostela Airport,Tenerife South Airport
0,SCQ,VIT,Santiago de Compostela Airport,Vitoria/Foronda Airport
0,SDR,BCN,Santander Airport,Barcelona International Airport
0,SDR,LPA,Santander Airport,Gran Canaria Airport
0,SDR,MAD,Santander Airport,Adolfo Suárez Madrid–Barajas Airport
0,SDR,PMI,Santander Airport,Palma De Mallorca Airport
83641.06590992374,SDR,VIE,Santander Airport,Vienna International Airport
0,SDR,VLC,Santander Airport,Valencia Airport
0,SPC,LPA,La Palma Airport,Gran Canaria Airport
0,SPC,LPA,La Palma Airport,Gran Canaria Airport
0,SPC,LPA,La Palma Airport,Gran Canaria Airport
0,SPC,LPA,La Palma Airport,Gran Canaria Airport
0,SPC,MAD,La Palma Airport,Adolfo Suárez Madrid–Barajas Airport
0,SPC,TFN,La Palma Airport,Tenerife Norte Airport
0,SPC,TFN,La Palma Airport,Tenerife Norte Airport
0,SPC,TFN,La Palma Airport,Tenerife Norte Airport
0,SPC,TFN,La Palma Airport,Tenerife Norte Airport
0,SPC,TFN,La Palma Airport,Tenerife Norte Airport
0,SPC,TFN,La Palma Airport,Tenerife Norte Airport
0,SPC,TFN,La Palma Airport,Tenerife Norte Airport
0,SPC,TFN,La Palma Airport,Tenerife Norte Airport
0,SPC,TFN,La Palma Airport,Tenerife Norte Airport
0,SPC,TFN,La Palma Airport,Tenerife Norte Airport
78361.99054694647,SVQ,AMS,Sevilla Airport,Amsterdam Airport Schiphol
0,SVQ,BCN,Sevilla Airport,Barcelona International Airport
0,SVQ,BCN,Sevilla Airport,Barcelona International Airport
0,SVQ,BCN,Sevilla Airport,Barcelona International Airport
0,SVQ,BCN,Sevilla Airport,Barcelona International Airport
59379.40625028877,SVQ,BGY,Sevilla Airport,Milan Bergamo Airport
0,SVQ,BIO,Sevilla Airport,Bilbao Airport
0,SVQ,BIO,Sevilla Airport,Bilbao Airport
0,SVQ,BIO,Sevilla Airport,Bilbao Airport
28849.324333065357,SVQ,CDG,Sevilla Airport,Charles de Gaulle International Airport
80166.12045943872,SVQ,CGN,Sevilla Airport,Cologne Bonn Airport
78361.99054694647,SVQ,CRL,Sevilla Airport,Brussels South Charleroi Airport
59379.40625028877,SVQ,FCO,Sevilla Airport,Leonardo da Vinci–Fiumicino Airport
0,SVQ,FUE,Sevilla Airport,Fuerteventura Airport
66189.2541513043,SVQ,GVA,Sevilla Airport,Geneva Cointrin International Airport
0,SVQ,IBZ,Sevilla Airport,Ibiza Airport
0,SVQ,LPA,Sevilla Airport,Gran Canaria Airport
0,SVQ,LPA,Sevilla Airport,Gran Canaria Airport
0,SVQ,MAD,Sevilla Airport,Adolfo Suárez Madrid–Barajas Airport
0,SVQ,MAD,Sevilla Airport,Adolfo Suárez Madrid–Barajas Airport
3257.181779539637,SVQ,MPL,Sevilla Airport,Montpellier-Méditerranée Airport
5118.428510705144,SVQ,MRS,Sevilla Airport,Marseille Provence Airport
47927.1033275118,SVQ,NTE,Sevilla Airport,Nantes Atlantique Airport
47927.1033275118,SVQ,ORY,Sevilla Airport,Paris-Orly Airport
40482.11640284977,SVQ,ORY,Sevilla Airport,Paris-Orly Airport
0,SVQ,PMI,Sevilla Airport,Palma De Mallorca Airport
0,SVQ,PMI,Sevilla Airport,Palma De Mallorca Airport
0,SVQ,SCQ,Sevilla Airport,Santiago de Compostela Airport
0,SVQ,SDR,Sevilla Airport,Santander Airport
72792.71994751383,SVQ,STN,Sevilla Airport,London Stansted Airport
80166.12045943872,SVQ,SXF,Sevilla Airport,Berlin-Schönefeld Airport
0,SVQ,TFN,Sevilla Airport,Tenerife Norte Airport
0,SVQ,TFS,Sevilla Airport,Tenerife South Airport
117162.58780805588,SVQ,TNG,Sevilla Airport,Ibn Batouta Airport
0,SVQ,VIT,Sevilla Airport,Vitoria/Foronda Airport
0,SVQ,VIT,Sevilla Airport,Vitoria/Foronda Airport
0,SVQ,VIT,Sevilla Airport,Vitoria/Foronda Airport
0,SVQ,XRY,Sevilla Airport,Jerez Airport
0,SVQ,XRY,Sevilla Airport,Jerez Airport
0,SVQ,XRY,Sevilla Airport,Jerez Airport
0,SVQ,XRY,Sevilla Airport,Jerez Airport
0,SVQ,XRY,Sevilla Airport,Jerez Airport
0,SVQ,XRY,Sevilla Airport,Jerez Airport
0,SVQ,XRY,Sevilla Airport,Jerez Airport
0,SVQ,XRY,Sevilla Airport,Jerez Airport
0,SVQ,XRY,Sevilla Airport,Jerez Airport
0,SVQ,XRY,Sevilla Airport,Jerez Airport
0,SVQ,XRY,Sevilla Airport,Jerez Airport
0,SVQ,XRY,Sevilla Airport,Jerez Airport
0,SVQ,XRY,Sevilla Airport,Jerez Airport
0,SVQ,XRY,Sevilla Airport,Jerez Airport
0,SVQ,XRY,Sevilla Airport,Jerez Airport
0,SVQ,XRY,Sevilla Airport,Jerez Airport
0,SVQ,XRY,Sevilla Airport,Jerez Airport
0,SVQ,XRY,Sevilla Airport,Jerez Airport
0,SVQ,XRY,Sevilla Airport,Jerez Airport
0,SVQ,XRY,Sevilla Airport,Jerez Airport
0,SVQ,XRY,Sevilla Airport,Jerez Airport
0,SVQ,XRY,Sevilla Airport,Jerez Airport
0,TFN,ACE,Tenerife Norte Airport,Lanzarote Airport
0,TFN,ACE,Tenerife Norte Airport,Lanzarote Airport
0,TFN,ACE,Tenerife Norte Airport,Lanzarote Airport
0,TFN,ACE,Tenerife Norte Airport,Lanzarote Airport
0,TFN,ACE,Tenerife Norte Airport,Lanzarote Airport
0,TFN,AGP,Tenerife Norte Airport,Málaga Airport
0,TFN,ALC,Tenerife Norte Airport,Alicante International Airport
0,TFN,BCN,Tenerife Norte Airport,Barcelona International Airport
0,TFN,BCN,Tenerife Norte Airport,Barcelona International Airport
0,TFN,BIO,Tenerife Norte Airport,Bilbao Airport
0,TFN,FUE,Tenerife Norte Airport,Fuerteventura Airport
0,TFN,FUE,Tenerife Norte Airport,Fuerteventura Airport
0,TFN,FUE,Tenerife Norte Airport,Fuerteventura Airport
0,TFN,FUE,Tenerife Norte Airport,Fuerteventura Airport
0,TFN,FUE,Tenerife Norte Airport,Fuerteventura Airport
0,TFN,GRX,Tenerife Norte Airport,Federico Garcia Lorca Airport
965.1879582170894,TFN,LIS,Tenerife Norte Airport,Humberto Delgado Airport (Lisbon Portela Airport)
0,TFN,LPA,Tenerife Norte Airport,Gran Canaria Airport
0,TFN,LPA,Tenerife Norte Airport,Gran Canaria Airport
0,TFN,LPA,Tenerife Norte Airport,Gran Canaria Airport
0,TFN,LPA,Tenerife Norte Airport,Gran Canaria Airport
0,TFN,LPA,Tenerife Norte Airport,Gran Canaria Airport
0,TFN,LPA,Tenerife Norte Airport,Gran Canaria Airport
0,TFN,LPA,Tenerife Norte Airport,Gran Canaria Airport
0,TFN,LPA,Tenerife Norte Airport,Gran Canaria Airport
0,TFN,LPA,Tenerife Norte Airport,Gran Canaria Airport
0,TFN,LPA,Tenerife Norte Airport,Gran Canaria Airport
0,TFN,LPA,Tenerife Norte Airport,Gran Canaria Airport
0,TFN,LPA,Tenerife Norte Airport,Gran Canaria Airport
0,TFN,LPA,Tenerife Norte Airport,Gran Canaria Airport
0,TFN,LPA,Tenerife Norte Airport,Gran Canaria Airport
0,TFN,MAD,Tenerife Norte Airport,Adolfo Suárez Madrid–Barajas Airport
0,TFN,MAD,Tenerife Norte Airport,Adolfo Suárez Madrid–Barajas Airport
0,TFN,MAD,Tenerife Norte Airport,Adolfo Suárez Madrid–Barajas Airport
0,TFN,MAD,Tenerife Norte Airport,Adolfo Suárez Madrid–Barajas Airport
0,TFN,MAD,Tenerife Norte Airport,Adolfo Suárez Madrid–Barajas Airport
0,TFN,MAD,Tenerife Norte Airport,Adolfo Suárez Madrid–Barajas Airport
0,TFN,SPC,Tenerife Norte Airport,La Palma Airport
0,TFN,SPC,Tenerife Norte Airport,La Palma Airport
0,TFN,SPC,Tenerife Norte Airport,La Palma Airport
0,TFN,SPC,Tenerife Norte Airport,La Palma Airport
0,TFN,SPC,Tenerife Norte Airport,La Palma Airport
0,TFN,SPC,Tenerife Norte Airport,La Palma Airport
0,TFN,SPC,Tenerife Norte Airport,La Palma Airport
0,TFN,SPC,Tenerife Norte Airport,La Palma Airport
0,TFN,SPC,Tenerife Norte Airport,La Palma Airport
0,TFN,SPC,Tenerife Norte Airport,La Palma Airport
0,TFN,SPC,Tenerife Norte Airport,La Palma Airport
0,TFN,SVQ,Tenerife Norte Airport,Sevilla Airport
0,TFN,VDE,Tenerife Norte Airport,Hierro Airport
0,TFN,VDE,Tenerife Norte Airport,Hierro Airport
0,TFN,VDE,Tenerife Norte Airport,Hierro Airport
0,TFN,VDE,Tenerife Norte Airport,Hierro Airport
0,TFN,VGO,Tenerife Norte Airport,Vigo Airport
0,TFS,BCN,Tenerife South Airport,Barcelona International Airport
92348.87467289517,TFS,BHX,Tenerife South Airport,Birmingham International Airport
86072.73755920326,TFS,BRS,Tenerife South Airport,Bristol Airport
92348.87467289517,TFS,BRS,Tenerife South Airport,Bristol Airport
213306.53876597676,TFS,BRU,Tenerife South Airport,Brussels Airport
99414.35969636022,TFS,DUB,Tenerife South Airport,Dublin Airport
99414.35969636022,TFS,KTW,Tenerife South Airport,Katowice International Airport
103107.96686779558,TFS,LGW,Tenerife South Airport,London Gatwick Airport
0,TFS,LPA,Tenerife South Airport,Gran Canaria Airport
0,TFS,LPA,Tenerife South Airport,Gran Canaria Airport
0,TFS,LPA,Tenerife South Airport,Gran Canaria Airport
78003.41841302796,TFS,LTN,Tenerife South Airport,London Luton Airport
0,TFS,MAD,Tenerife South Airport,Adolfo Suárez Madrid–Barajas Airport
86072.73755920326,TFS,MAN,Tenerife South Airport,Manchester Airport
92348.87467289517,TFS,MAN,Tenerife South Airport,Manchester Airport
63629.94368390319,TFS,MXP,Tenerife South Airport,Malpensa International Airport
0,TFS,SCQ,Tenerife South Airport,Santiago de Compostela Airport
99414.35969636022,TFS,SNN,Tenerife South Airport,Shannon Airport
92348.87467289517,TFS,STN,Tenerife South Airport,London Stansted Airport
0,TFS,SVQ,Tenerife South Airport,Sevilla Airport
83971.35236488677,TFS,VIE,Tenerife South Airport,Vienna International Airport
99414.35969636022,TFS,WAW,Tenerife South Airport,Warsaw Chopin Airport
83971.35236488677,TFS,ZRH,Tenerife South Airport,Zürich Airport
0,VDE,LPA,Hierro Airport,Gran Canaria Airport
0,VDE,TFN,Hierro Airport,Tenerife Norte Airport
0,VDE,TFN,Hierro Airport,Tenerife Norte Airport
0,VDE,TFN,Hierro Airport,Tenerife Norte Airport
0,VDE,TFN,Hierro Airport,Tenerife Norte Airport
0,VGO,BCN,Vigo Airport,Barcelona International Airport
0,VGO,MAD,Vigo Airport,Adolfo Suárez Madrid–Barajas Airport
0,VGO,MAD,Vigo Airport,Adolfo Suárez Madrid–Barajas Airport
0,VGO,MAD,Vigo Airport,Adolfo Suárez Madrid–Barajas Airport
0,VGO,TFN,Vigo Airport,Tenerife Norte Airport
0,VIT,ALC,Vitoria/Foronda Airport,Alicante International Airport
0,VIT,BCN,Vitoria/Foronda Airport,Barcelona International Airport
125055.57427308988,VIT,BRU,Vitoria/Foronda Airport,Brussels Airport
80582.26603219123,VIT,CGN,Vitoria/Foronda Airport,Cologne Bonn Airport
122950.26157488972,VIT,CGN,Vitoria/Foronda Airport,Cologne Bonn Airport
73170.58990007188,VIT,EMA,Vitoria/Foronda Airport,East Midlands Airport
0,VIT,ILD,Vitoria/Foronda Airport,Lleida-Alguaire Airport
0,VIT,ILD,Vitoria/Foronda Airport,Lleida-Alguaire Airport
127934.7316387366,VIT,LEJ,Vitoria/Foronda Airport,Leipzig/Halle Airport
93874.18620244958,VIT,LEJ,Vitoria/Foronda Airport,Leipzig/Halle Airport
91761.55774583868,VIT,LIS,Vitoria/Foronda Airport,Humberto Delgado Airport (Lisbon Portela Airport)
0,VIT,SCQ,Vitoria/Foronda Airport,Santiago de Compostela Airport
0,VIT,SDR,Vitoria/Foronda Airport,Santander Airport
0,VIT,SVQ,Vitoria/Foronda Airport,Sevilla Airport
0,VIT,SVQ,Vitoria/Foronda Airport,Sevilla Airport
0,VIT,VLC,Vitoria/Foronda Airport,Valencia Airport
0,VLC,ACE,Valencia Airport,Lanzarote Airport
0,VLC,ACE,Valencia Airport,Lanzarote Airport
75239.0579856644,VLC,AMS,Valencia Airport,Amsterdam Airport Schiphol
40906.6723028855,VLC,AMS,Valencia Airport,Amsterdam Airport Schiphol
40906.6723028855,VLC,AMS,Valencia Airport,Amsterdam Airport Schiphol
0,VLC,BCN,Valencia Airport,Barcelona International Airport
0,VLC,BCN,Valencia Airport,Barcelona International Airport
57012.979875022975,VLC,BGY,Valencia Airport,Milan Bergamo Airport
0,VLC,BIO,Valencia Airport,Bilbao Airport
0,VLC,BIO,Valencia Airport,Bilbao Airport
0,VLC,BIO,Valencia Airport,Bilbao Airport
75239.0579856644,VLC,BRU,Valencia Airport,Brussels Airport
46017.081510751705,VLC,CDG,Valencia Airport,Charles de Gaulle International Airport
76971.28854989892,VLC,CGN,Valencia Airport,Cologne Bonn Airport
75239.0579856644,VLC,DUB,Valencia Airport,Dublin Airport
69891.73754824481,VLC,EMA,Valencia Airport,East Midlands Airport
65014.58353243889,VLC,FRA,Valencia Airport,Frankfurt am Main Airport
0,VLC,IBZ,Valencia Airport,Ibiza Airport
0,VLC,IBZ,Valencia Airport,Ibiza Airport
32871.433100532995,VLC,LIS,Valencia Airport,Humberto Delgado Airport (Lisbon Portela Airport)
0,VLC,MAD,Valencia Airport,Adolfo Suárez Madrid–Barajas Airport
0,VLC,MAD,Valencia Airport,Adolfo Suárez Madrid–Barajas Airport
0,VLC,MAD,Valencia Airport,Adolfo Suárez Madrid–Barajas Airport
0,VLC,MAH,Valencia Airport,Menorca Airport
0,VLC,MAH,Valencia Airport,Menorca Airport
57012.979875022975,VLC,MXP,Valencia Airport,Malpensa International Airport
46017.081510751705,VLC,NTE,Valencia Airport,Nantes Atlantique Airport
46017.081510751705,VLC,ORY,Valencia Airport,Paris-Orly Airport
0,VLC,PMI,Valencia Airport,Palma De Mallorca Airport
0,VLC,PMI,Valencia Airport,Palma De Mallorca Airport
0,VLC,PMI,Valencia Airport,Palma De Mallorca Airport
0,VLC,PMI,Valencia Airport,Palma De Mallorca Airport
0,VLC,SDR,Valencia Airport,Santander Airport
69891.73754824481,VLC,STN,Valencia Airport,London Stansted Airport
0,VLC,VIT,Valencia Airport,Vitoria/Foronda Airport
67934.29507443485,VLC,ZRH,Valencia Airport,Zürich Airport
0,VLL,BCN,Valladolid Airport,Barcelona International Airport
0,VLL,PMI,Valladolid Airport,Palma De Mallorca Airport
3803.9801236381777,XRY,AMS,Jerez Airport,Amsterdam Airport Schiphol
0,XRY,BCN,Jerez Airport,Barcelona International Airport
0,XRY,MAD,Jerez Airport,Adolfo Suárez Madrid–Barajas Airport
0,XRY,MAD,Jerez Airport,Adolfo Suárez Madrid–Barajas Airport
136424.2628433708,ZAZ,MIA,Zaragoza Air Base,Miami International Airport
77696.60577017942,ZAZ,STN,Zaragoza Air Base,London Stansted Airport
0,ZAZ,VIT,Zaragoza Air Base,Vitoria/Foronda Airport
